id,name,category,purchase_date,value,depreciation_rate,status,created_at
1950,Hammer #1950,Tools,2024-01-21,79355.79,10.0,Active,2021-03-14T21:27:20
1951,Box Truck #1951,Vehicles,2024-06-15,22703.45,25.0,Retired,2024-01-31T03:28:55
1952,Reception Sofa #1952,Furniture,2022-09-03,16570.49,15.0,Active,2016-11-02T18:53:29
1953,Desktop PC #1953,IT Equipment,2016-05-10,4205.78,15.0,Active,2021-03-08T02:16:23
1954,Standing Desk #1954,Furniture,2020-03-18,27872.09,30.0,Retired,2022-11-14T10:11:10
1955,Standing Desk #1955,Furniture,2024-12-08,15986.35,10.0,Disposed,2020-04-04T08:54:18
1956,Utility Cart #1956,Vehicles,2016-10-15,33089.20,20.0,Retired,2020-05-14T00:50:08
1957,Router #1957,IT Equipment,2020-11-12,79938.43,10.0,Disposed,2020-04-23T23:21:13
1958,Wrench Set #1958,Tools,2017-03-18,21587.97,5.0,Retired,2020-03-06T15:00:14
1959,Utility Cart #1959,Vehicles,2020-05-20,29462.51,30.0,Active,2015-11-18T22:00:16
1960,Whiteboard #1960,Furniture,2025-05-27,1524.57,10.0,Disposed,2024-07-23T09:16:37
1961,Filing Cabinet #1961,Furniture,2016-11-25,48215.57,30.0,Disposed,2021-07-30T10:50:40
1962,Wrench Set #1962,Tools,2018-12-31,39856.84,15.0,Retired,2016-10-04T22:18:37
1963,Soldering Station #1963,Tools,2017-02-01,78873.40,10.0,Retired,2018-12-27T20:02:58
1964,Workshop Bench #1964,Tools,2024-02-24,68057.70,15.0,Retired,2020-05-01T01:49:21
1965,Delivery Van #1965,Vehicles,2025-01-06,77922.99,10.0,Disposed,2023-02-20T03:17:12
1966,Photocopier #1966,Office Equipment,2016-05-28,74235.33,15.0,Retired,2021-06-24T20:47:30
1967,Postal Scale #1967,Office Equipment,2017-05-25,62511.47,20.0,Active,2016-06-13T04:42:27
1968,Monitor #1968,IT Equipment,2018-03-10,77456.89,20.0,Retired,2020-04-09T08:46:49
1969,Pickup Truck #1969,Vehicles,2023-09-30,39238.41,15.0,Disposed,2022-10-08T09:25:46
1970,Wrench Set #1970,Tools,2019-09-06,51965.42,15.0,Retired,2020-03-24T05:26:07
1971,Box Truck #1971,Vehicles,2016-01-09,42424.75,25.0,Active,2024-12-26T09:54:23
1972,Router #1972,IT Equipment,2019-08-13,78926.14,20.0,Disposed,2025-01-20T20:16:55
1973,Conference Table #1973,Furniture,2024-11-12,46567.66,20.0,Retired,2024-03-24T11:39:04
1974,Reception Sofa #1974,Furniture,2019-08-13,50373.03,30.0,Active,2018-12-13T07:45:26
1975,Postal Scale #1975,Office Equipment,2021-02-24,32786.23,30.0,Active,2017-03-15T19:17:16
1976,Network Switch #1976,IT Equipment,2016-05-15,50724.54,20.0,Disposed,2017-03-22T02:33:22
1977,Photocopier #1977,Office Equipment,2015-11-13,45889.23,15.0,Retired,2017-06-23T05:52:47
1978,Impact Driver #1978,Tools,2018-02-04,36730.53,30.0,Retired,2020-01-22T06:08:14
1979,Conference Table #1979,Furniture,2021-10-06,67674.28,5.0,Active,2017-06-19T06:36:15
1980,NAS Unit #1980,IT Equipment,2021-11-18,13654.14,10.0,Active,2023-02-09T09:37:43
1981,Pickup Truck #1981,Vehicles,2023-09-08,37236.90,20.0,Retired,2020-10-15T14:35:06
1982,Monitor #1982,IT Equipment,2019-04-13,78173.25,15.0,Retired,2025-04-02T10:17:09
1983,Impact Driver #1983,Tools,2022-04-28,27278.59,25.0,Disposed,2017-09-27T13:45:14
1984,Shuttle Bus #1984,Vehicles,2015-11-06,70268.04,10.0,Active,2016-10-06T03:13:26
1985,Postal Scale #1985,Office Equipment,2019-03-31,76170.63,5.0,Active,2019-09-13T19:04:10
1986,Desktop PC #1986,IT Equipment,2023-09-07,9691.04,25.0,Active,2023-12-18T10:05:55
1987,Drawer Unit #1987,Furniture,2017-06-12,22931.34,20.0,Disposed,2017-10-11T08:01:36
1988,Filing Cabinet #1988,Furniture,2021-04-13,36657.26,25.0,Retired,2019-08-13T12:02:33
1989,Card Reader #1989,Office Equipment,2021-12-09,67424.88,30.0,Retired,2025-07-13T06:11:17
1990,Card Reader #1990,Office Equipment,2023-04-10,65111.78,10.0,Disposed,2023-10-10T19:39:32
1991,Monitor #1991,IT Equipment,2020-10-14,69778.14,5.0,Active,2020-07-02T16:34:00
1992,Monitor #1992,IT Equipment,2016-01-08,44817.33,10.0,Retired,2022-12-18T09:25:08
1993,Shuttle Bus #1993,Vehicles,2016-02-22,30222.61,30.0,Disposed,2021-02-08T08:31:23
1994,Shuttle Bus #1994,Vehicles,2017-10-30,8520.87,30.0,Active,2015-12-03T17:37:19
1995,Reception Sofa #1995,Furniture,2018-02-03,57613.01,20.0,Disposed,2020-03-29T16:51:47
1996,Whiteboard #1996,Furniture,2019-08-04,6678.51,5.0,Disposed,2024-03-17T21:40:36
1997,Office Chair #1997,Furniture,2022-04-16,31590.61,25.0,Retired,2022-11-20T01:27:36
1998,Office Chair #1998,Furniture,2016-03-21,48153.81,25.0,Disposed,2019-11-05T22:44:29
1999,Desktop PC #1999,IT Equipment,2020-03-16,10256.23,10.0,Disposed,2023-02-20T00:22:27
2000,Delivery Van #2000,Vehicles,2017-01-26,71589.96,25.0,Active,2025-08-14T16:29:36
